2023-10-09 09:51:00,SPX,4299.31,4299.31,4296.68,4297.77
2023-10-09 09:52:00,DJI,33356.88,33357.08,33347.34,33350.74
2023-10-09 09:52:00,GC,1859.5,1859.6,1859.1,1859.2
2023-10-09 09:52:00,NDX,14905.26,14910.41,14905.02,14909.27
2023-10-09 09:52:00,SI,21.805,21.815,21.795,21.81
2023-10-09 09:52:00,SPX,4297.92,4298.65,4297.24,4298.25
2023-10-09 09:53:00,DJI,33350.85,33352.8,33334.66,33342.87
2023-10-09 09:53:00,GC,1859.1,1859.9,1858.9,1859.7
2023-10-09 09:53:00,NDX,14910.05,14911.36,14903.31,14910.01
2023-10-09 09:53:00,SI,21.81,21.84,21.805,21.825
2023-10-09 09:53:00,SPX,4298.35,4298.47,4296.35,4297.85
2023-10-09 09:54:00,DJI,33341.98,33360.48,33341.98,33359.3
2023-10-09 09:54:00,GC,1859.8,1860.9,1859.8,1860.6
2023-10-09 09:54:00,NDX,14910.43,14917.4,14910.43,14915.35
2023-10-09 09:54:00,SI,21.825,21.86,21.825,21.845
2023-10-09 09:54:00,SPX,4297.9,4299.6,4297.9,4299.58
2023-10-09 09:55:00,DJI,33360.06,33386.55,33355.83,33386.55
2023-10-09 09:55:00,GC,1860.7,1860.7,1859.9,1860.1
2023-10-09 09:55:00,NDX,14915.19,14916.93,14906.58,14909.33
2023-10-09 09:55:00,SI,21.835,21.84,21.82,21.82
2023-10-09 09:55:00,SPX,4299.58,4300.52,4298.63,4300.52
2023-10-09 09:56:00,DJI,33386.46,33396.96,33385.38,33395.07
2023-10-09 09:56:00,GC,1860.1,1860.1,1859.5,1859.6
2023-10-09 09:56:00,NDX,14909.24,14920.06,14909.14,14914.5
2023-10-09 09:56:00,SI,21.825,21.825,21.82,21.825
2023-10-09 09:56:00,SPX,4300.55,4302.73,4300.55,4302.02
2023-10-09 09:57:00,DJI,33394.5,33403.92,33387.06,33401.75
2023-10-09 09:57:00,GC,1859.6,1859.9,1859.2,1859.3
2023-10-09 09:57:00,NDX,14914.36,14921.52,14911.38,14919.06
2023-10-09 09:57:00,SI,21.82,21.82,21.78,21.785
2023-10-09 09:57:00,SPX,4301.98,4303.84,4300.8,4303.11
2023-10-09 09:58:00,DJI,33400.82,33401.35,33384.9,33387.87
2023-10-09 09:58:00,GC,1859.4,1859.4,1858.5,1858.8
2023-10-09 09:58:00,NDX,14919.41,14921.26,14910,14910
2023-10-09 09:58:00,SI,21.78,21.78,21.745,21.75
2023-10-09 09:58:00,SPX,4303.2,4303.34,4301.14,4301.22
2023-10-09 09:59:00,DJI,33387.98,33390.61,33379.13,33389.28
2023-10-09 09:59:00,GC,1858.8,1859.3,1858.8,1859
2023-10-09 09:59:00,NDX,14910.18,14914.63,14908.16,14914.63
2023-10-09 09:59:00,SI,21.75,21.76,21.74,21.745
2023-10-09 09:59:00,SPX,4301.27,4302.05,4300.49,4302.01
2023-10-09 10:00:00,DJI,33389.65,33413.51,33382.46,33408.05
